the_geom,cartodb_id,the_geom_webmercator,mooring_type,maritime_asset_id,crc,publish_date,asset_owner,symbol,ref_id
0101000020E6100000794A10A1C7106340D1C6BC885B2A40C0,4340,0101000020110F0000BE0A15713F317041303B0ED0350B4DC1,Courtesy Mooring,NWS186,99B4D92803F7B7A6,20220111,Transport (Maritime),482,1618
0101000020E61000008F7DFBB4B4E26240327188121EFF40C0,4341,0101000020110F000026D7B6021E0A704171E3F921F2BA4EC1,Emergency Mooring,CGR274,351F51439A272D7B,20220111,Transport (Maritime),483,1576
0101000020E6100000B4DC339296BD624023EDCE83138E42C0,4342,0101000020110F00005674F0AF2FD56F41418494970BFE50C1,Courtesy Mooring,STB100,6F3118F271F49BEB,20220111,Transport (Maritime),482,1493
0101000020E61000006429DD6617E1624076571E06E0FC40C0,4560,0101000020110F000099678BFDBE087041AC3401315AB64EC1,Courtesy Mooring,CGR254,B82B5485EAA4F27F,20220513,Transport (Maritime),482,1521
0101000020E6100000663F6A721EE1624055FED32E93FE40C0,4561,0101000020110F000096134DF9C408704131B93D98D5B94EC1,Courtesy Mooring,CGR187,2CE63B482C7ED69A,20220513,Transport (Maritime),482,1537
0101000020E6100000EC01708C77F4624032C493625A8040C0,4562,0101000020110F00005DDC05A5331970417CFCBD0BBBB84DC1,Courtesy Mooring,NLM251,9C088E7052E0BB4A,20220513,Transport (Maritime),482,1621
0101000020E6100000A44D6D3997F46240F6AC20C0FC8A40C0,4563,0101000020110F0000D47BFD8B4E197041FBBCF38E47CE4DC1,Courtesy Mooring,NLM161,05C3618FE8D555D9,20220513,Transport (Maritime),482,1623
0101000020E61000004EC2A85AF8E762405E8F72D4E4CC40C0,4564,0101000020110F0000F37D5991960E7041A1B63BB849544EC1,Courtesy Mooring,CCC624,E8896BEDDC443153,20220513,Transport (Maritime),482,1613
0101000020E61000003B6036E6D6E362407EAC169147EC40C0,4345,0101000020110F0000D7A39478140B7041D33D03B962944EC1,Courtesy Mooring,CPR829,D1EE1E2CABC54B41,20220111,Transport (Maritime),482,1484
0101000020E6100000D70858E618E562404EA43D29610041C0,4346,0101000020110F0000773E37F2250C70410E88951688BD4EC1,Courtesy Mooring,CBB218,0EEAC0AEDF043D1E,20220111,Transport (Maritime),482,1599
0101000020E6100000C79C8EDC2DF462403512E4EFF18240C0,4565,0101000020110F0000585DEC0FF5187041CBBAA62AFBBD4DC1,Courtesy Mooring,NLM189,7CF7B3FCCDED8D96,20220513,Transport (Maritime),482,1517
0101000020E610000031BD325B8CE7624095168A9A9CE740C0,4348,0101000020110F0000F62C5AD83A0E7041D1102454D78A4EC1,Emergency Mooring,CMH086,08323F7F024623AD,20220111,Transport (Maritime),483,1469
0101000020E6100000CF43D39F7D3163408183153DDDDE3CC0,4576,0101000020110F00003BBE7B7A074D7041C8E64EF8E6A049C1,Courtesy Mooring,NRR200,E37F611BE021A18D,20221021,Transport (Maritime),482,7077
0101000020E6100000A79B1D133CE462407F37F400030241C0,4351,0101000020110F00004ED439666A0B70410936F94AE0C04EC1,Emergency Mooring,CBB238,F3E47F4166D26E24,20220111,Transport (Maritime),483,1510
0101000020E610000029BD5E04A0F26240F65E9D5BFB8D40C0,4352,0101000020110F00007DDF392CA3177041AE6D31ED59D44DC1,Courtesy Mooring,NLM362,50837F8D85229ADC,20220111,Transport (Maritime),482,7049
0101000020E610000052D161AE910A6340EE261E4C5C3C40C0,4353,0101000020110F0000CD923119F92B704170C226C16D2F4DC1,Courtesy Mooring,NML495,D54EAAEB88C3C4A9,20220111,Transport (Maritime),482,1529
0101000020E61000000731FBAC66E56240F9DAF3611CEC40C0,4354,0101000020110F00000C8B5300680C70413C0C70670A944EC1,Emergency Mooring,CPJ429,6B5980E4FCE598B4,20220111,Transport (Maritime),483,1542
0101000020E61000006036F39029E9624093B37AC61DE840C0,4355,0101000020110F00007ECCD3C8990F7041A036C466DF8B4EC1,Courtesy Mooring,CMH108,1B9D6DA106EB9FB9,20220111,Transport (Maritime),482,1645
0101000020E6100000FB899B0E77E6624059B94806A6EC40C0,4357,0101000020110F0000B34CB8554F0D70412616C2E823954EC1,Courtesy Mooring,CPJ436,A81CB97591315639,20220111,Transport (Maritime),482,1710
0101000020E6100000570F98F57CEB624059B7198B50BE40C0,4358,0101000020110F00002467BA7393117041B7F6AA4F93364EC1,Courtesy Mooring,CBW275,1D4F7332DF0013B1,20220111,Transport (Maritime),482,1788
0101000020E61000001489BA6E37E762409B7B9E8CDEE640C0,4359,0101000020110F000046252AB8F20D70415D87E4CF52894EC1,Emergency Mooring,CMH084,2985F021884DF2D9,20220111,Transport (Maritime),483,1584
0101000020E61000008A44DDE667E76240DF4D14FBA6E340C0,4360,0101000020110F0000ADED65E21B0E70415B8B968BBF824EC1,Courtesy Mooring,CMH074,2D660187FC10F467,20220111,Transport (Maritime),482,1636
0101000020E610000053C2A87F23E862406FC888CFB0EB40C0,4361,0101000020110F0000DF1DDF35BB0E70412DB359682E934EC1,Courtesy Mooring,CMH126,536139BA71D0157D,20220111,Transport (Maritime),482,1686
0101000020E61000009C803645473163409ECFAB5E662E3CC0,4362,0101000020110F00005879CC50D94C704172616E3E52F648C1,Emergency Mooring,NTR205,D2B818205F14F52A,20220111,Transport (Maritime),483,2628
0101000020E610000064584FF9EAE76240D136610D2AEC40C0,4363,0101000020110F00008E0933348B0E70414D244E5C26944EC1,Courtesy Mooring,CMH125,022708031B37F908,20220111,Transport (Maritime),482,1600
0101000020E610000041C5E55649E362406A9D5030BD0841C0,4364,0101000020110F00001FE5843E9C0A7041827D1D98AACE4EC1,Courtesy Mooring,CPH103,00EF8760D830EC51,20220111,Transport (Maritime),482,1763
0101000020E610000092068519C2F16240BC456571F48B40C0,4366,0101000020110F00001AC0C0B2E6167041556A97BB3DD04DC1,Emergency Mooring,NLM196,1D0D0D463ADFC37E,20220111,Transport (Maritime),483,1683
0101000020E61000002319E56FD710634054D5F406432A40C0,4367,0101000020110F00005DA90EDE4C317041E1B54A8C040B4DC1,Courtesy Mooring,NWS184,C743B6D175AED40D,20220111,Transport (Maritime),482,1739
0101000020E61000000A89DC6B2EF96240E991DE96B57240C0,4372,0101000020110F000092D65BA4341D70415AE1E6F51C9D4DC1,Courtesy Mooring,NHR151,EA8E177FB6C331A1,20220111,Transport (Maritime),482,7034
0101000020E61000003BEC75898B0A6340FA09CB1A543C40C0,4375,0101000020110F0000919A4FE1F32B7041325274425D2F4DC1,Courtesy Mooring,NML471,24B499CE235FDF58,20220111,Transport (Maritime),482,1804
0101000020E610000000CC3F5A89E862404B1D6B039DEE40C0,4376,0101000020110F00001D6E07B7110F7041E5A742BD28994EC1,Courtesy Mooring,CMH122,04C019B7051FF134,20220111,Transport (Maritime),482,1579
0101000020E61000005F2FAB5AF8DC6240BFA07AF5DE3541C0,4378,0101000020110F0000F78328F03E05704150BF0F8E672B4FC1,Courtesy Mooring,SWO006,591BD64134B8EBB6,20220111,Transport (Maritime),482,1770
0101000020E6100000334A93C478E962401F08BED179D340C0,4379,0101000020110F0000961AEC0CDD0F704129D3C005B7614EC1,Emergency Mooring,CPT031,BB7F608BDFB8C39A,20220111,Transport (Maritime),483,1812
0101000020E6100000210F558E24F162409FD3F46FA99240C0,4380,0101000020110F0000937B76E560167041F8C84CF9D7DD4DC1,Emergency Mooring,NLM197,DBF2594522DC178E,20220111,Transport (Maritime),483,1474
0101000020E6100000F3C566157DE76240B12820FD9DCB40C0,4381,0101000020110F0000C8B9C2DF2D0E7041B2E04637AF514EC1,Courtesy Mooring,CCC633,98463CAFB97C25C7,20220111,Transport (Maritime),482,1719
0101000020E6100000971E0E8CF4E7624087E22195A7E740C0,4382,0101000020110F000012389E55930E704140F9DEC5ED8A4EC1,Courtesy Mooring,CMH099,293C0D808119F7DC,20220111,Transport (Maritime),482,1597
0101000020E610000015774667061D634079795D29CB6C3FC0,4383,0101000020110F0000A67576CEA53B704150FA810C40234CC1,Emergency Mooring,NHS115,61A043E137490BD9,20220111,Transport (Maritime),483,1495
0101000020E6100000A45008AC1C2063407835D15090A53EC0,4384,0101000020110F00005B945AFB443E7041A345F79CC55D4BC1,Courtesy Mooring,NNR051,8DDBE7CB2D19C25F,20220111,Transport (Maritime),482,1520
0101000020E6100000C5DEB83311106340DB85FDBEDC1640C0,4566,0101000020110F0000E2419E81A4307041AD289A8A0DE44CC1,Courtesy Mooring,NWS183,13B9D1B2B8B900D3,20220520,Transport (Maritime),482,1524
0101000020E6100000D8A10794AC0963408786B833A24040C0,4385,0101000020110F000017576E85362B7041464EB89A08384DC1,Courtesy Mooring,NML480,769DC1A22D452C4F,20220111,Transport (Maritime),482,1773
0101000020E6100000F541FDA8A2C36240C59EC276281C42C0,4386,0101000020110F0000CECFB04575DF6F41F66499546D8550C1,Courtesy Mooring,SWR101,682CAB4E1894660E,20220111,Transport (Maritime),482,1829
0101000020E6100000B6B3DFE339F36240F384355EBA8140C0,4571,0101000020110F0000AD4D71DB251870419B7DF7FF83BB4DC1,Emergency Mooring,NLM356,618972B12F719C35,20220708,Transport (Maritime),483,7043
0101000020E610000050F2C0B070F462406C64DD36D68A40C0,4573,0101000020110F00004889EBD12D197041731F016FF9CD4DC1,Courtesy Mooring,NLM209,235EB3834F168B4F,20220916,Transport (Maritime),482,1656
0101000020E6100000F8A5D66275F46240CCBD62D0CF8A40C0,4574,0101000020110F0000AADDD9CE311970411B2E5375ECCD4DC1,Courtesy Mooring,NLM210,7733383E5D7B3E92,20220916,Transport (Maritime),482,1750
0101000020E6100000ACF95F10580D634002BD3560E53840C0,4393,0101000020110F0000927C3E6D542E70416ECDFF5074284DC1,Courtesy Mooring,NML482,4816450C937F9AC1,20220111,Transport (Maritime),482,1571
0101000020E61000007F2ED58D69E9624044A6033948D340C0,4394,0101000020110F000084BC1D21D00F70411C197ED151614EC1,Emergency Mooring,CPT026,67E1CB585240AD03,20220111,Transport (Maritime),483,1789
0101000020E61000002805EF10EC0463403B0B42DD465740C0,4396,0101000020110F000046E64C562D27704113D63A50AF654DC1,Courtesy Mooring,NPS182,36332D203B66B533,20220111,Transport (Maritime),482,1602
0101000020E6100000E560648D970A63401CD945A9603C40C0,4397,0101000020110F0000EA54B315FE2B7041F6F7678A762F4DC1,Courtesy Mooring,NML474,3478A72AE6C819A4,20220111,Transport (Maritime),482,1644
0101000020E6100000F523FF1BA1096340F0FC7B68B64040C0,4398,0101000020110F0000526CDBC72C2B70410879564D31384DC1,Courtesy Mooring,NML468,E99CB27DB9F4A519,20220111,Transport (Maritime),482,1585
0101000020E610000069E96B534F09634002933614643D40C0,4399,0101000020110F00001BD46A52E72A7041AE3BABDE80314DC1,Courtesy Mooring,NML494,2F9ED6358471019A,20220111,Transport (Maritime),482,1620
0101000020E6100000C0477605C8046340B60E7059AB5B40C0,4400,0101000020110F000022E467B90E277041634A83138D6E4DC1,Courtesy Mooring,NPS204,4E9DE19C16EE4868,20220111,Transport (Maritime),482,1698
0101000020E61000005B0EF4F572316340FC295AC949DE3CC0,4401,0101000020110F0000CA96006CFE4C7041D89F7BF757A049C1,Emergency Mooring,NRR202,DB4B2959FBD3245D,20220111,Transport (Maritime),483,2230
0101000020E610000044FDF39909F3624019675264378C40C0,4402,0101000020110F0000F89B75D8FC177041E26E2279C5D04DC1,Courtesy Mooring,NLM252,4085018219BA71EA,20220111,Transport (Maritime),482,1567
0101000020E61000001704A111ECDB6240C375073D9B4D41C0,4404,0101000020110F0000696354155B04704140791F62555C4FC1,Courtesy Mooring,SSH005,1D54EF862AF5E901,20220111,Transport (Maritime),482,1632
0101000020E6100000E42787C9540963402AE876865D3D40C0,4405,0101000020110F0000995BD4F5EB2A70414F896EAC73314DC1,Courtesy Mooring,NML466,49271FDE096AEA69,20220111,Transport (Maritime),482,1641
0101000020E6100000860CAD1D1EE862403A3B9E8885E940C0,4407,0101000020110F00006AC98CA3B60E7041BB2387F0BE8E4EC1,Courtesy Mooring,CMH111,2513C33BC823A2AB,20220111,Transport (Maritime),482,1526
0101000020E610000036931E8595F36240095E9211C48E40C0,4408,0101000020110F00005C4BB0AD731870412A316AF4F0D54DC1,Courtesy Mooring,NLM223,F64470C1765A0A58,20220111,Transport (Maritime),482,1764
0101000020E61000002072A139FE01634038111342AA5740C0,4409,0101000020110F00006739347FB024704191185CE777664DC1,Courtesy Mooring,NPS183,16FA36CE50C55A50,20220111,Transport (Maritime),482,1577
0101000020E610000064422F2AA9EA6240B781D7D556B840C0,4410,0101000020110F0000A5AD2A93DF10704137487AA7682A4EC1,Emergency Mooring,CBW292,6A8B178992D2FEFD,20220111,Transport (Maritime),483,4629
0101000020E610000076609B01BC0463400BDC3D4BC85B40C0,4411,0101000020110F0000DAC4148504277041509D1583C76E4DC1,Emergency Mooring,NPS206,AE7EE0FB0C578A96,20220111,Transport (Maritime),483,1561
0101000020E6100000535356C467E7624038D9235D70E340C0,4412,0101000020110F0000120313C51B0E70411BDACBEE4F824EC1,Courtesy Mooring,CMH077,9F5B8AB5C6DF0862,20220111,Transport (Maritime),482,1782
0101000020E6100000B8718950FCFE6240B7A0DD73F95340C0,4413,0101000020110F00008390949C222270413B50946E055F4DC1,Courtesy Mooring,NPS192,B4AF1BD5546163B7,20220111,Transport (Maritime),482,1769
0101000020E610000062D9A18F0C09634018A320D8CB3D40C0,4416,0101000020110F0000E6F25A9EAE2A7041797F89CF51324DC1,Courtesy Mooring,NML493,46756F30062C3423,20220111,Transport (Maritime),482,1758
0101000020E6100000A1BDDF6847E46240D7D8D907590841C0,4417,0101000020110F000035AEB006740B704176F47738DDCD4EC1,Emergency Mooring,CPH109,F41DA68E8D09FCDB,20220111,Transport (Maritime),483,1823
0101000020E610000091AEC525090A634060171EAF6F4E40C0,4418,0101000020110F0000875AEE23852B7041F05B31BFD9534DC1,Courtesy Mooring,NPS160,7400FBA69977B9AA,20220111,Transport (Maritime),482,1471
0101000020E61000001EEE99E09CE562408C14E6EFF1EC40C0,4419,0101000020110F00008513E508960C7041B0A5E32BBF954EC1,Emergency Mooring,CPJ426,9A59EC864E1A8F95,20220111,Transport (Maritime),483,1535
0101000020E61000002268FF907E1D6340C6E06BE4CDB43EC0,4420,0101000020110F0000F63B67DC0B3C70416A91635FD26C4BC1,Courtesy Mooring,NNR052,FDD444E3A8ACAE02,20220111,Transport (Maritime),482,1546
0101000020E6100000576A1F5305E762407CD652FD17ED40C0,4426,0101000020110F0000BAC4AC29C80D704186C235000D964EC1,Emergency Mooring,CPJ442,A864507DC9023FA9,20220111,Transport (Maritime),483,7066
0101000020E6100000FEA85496A33163409598E972C02F3CC0,4427,0101000020110F00003AC169B8274D7041C5DF92B49FF748C1,Courtesy Mooring,NTR201,963FA36E4AFF7570,20220111,Transport (Maritime),482,2232
0101000020E6100000A90361CCB4EA6240B79BD6E751C240C0,4567,0101000020110F000034518C74E91070418634E500BC3E4EC1,Emergency Mooring,CBW270,B7A64A407765F71B,20220610,Transport (Maritime),483,1728
0101000020E610000060B684DCD2EA6240EEF429510BC240C0,4568,0101000020110F00004ABBE1FC02117041227937302C3E4EC1,Courtesy Mooring,CBW286,7E016E14D31C8B77,20220610,Transport (Maritime),482,1796
0101000020E61000003B4DD67736E362401C8E4BCD480841C0,4430,0101000020110F0000DC7B7F378C0A70411627C0F1BBCD4EC1,Courtesy Mooring,CPH105,07D760D42EFDF3DB,20220111,Transport (Maritime),482,1650
0101000020E61000008D67D24398E462406D331BBAAB0841C0,4431,0101000020110F0000982850B2B80B7041766CD6C986CE4EC1,Emergency Mooring,CPH078,C293B9BA7E8922BB,20220111,Transport (Maritime),483,1559
0101000020E61000001BA54F089ABD6240622BFE40F97242C0,4432,0101000020110F00005072159135D56F413E502FC438E150C1,Courtesy Mooring,SML100,3BDD4695A2E3583A,20220111,Transport (Maritime),482,1692
0101000020E6100000E32E42C20A1D6340EC003995F96C3FC0,4433,0101000020110F0000C41A6B81A93B7041C91861406E234CC1,Courtesy Mooring,NHS117,028C137AA3E42E94,20220111,Transport (Maritime),482,1759
0101000020E61000002754BAF72DE362404E6B14B9010841C0,4434,0101000020110F0000F9E353FF840A7041CF35DE332ACD4EC1,Courtesy Mooring,CPH106,834CDEA0C0B0FC35,20220111,Transport (Maritime),482,1654
0101000020E6100000EF273F8ED7EA624086A5409C06C240C0,4569,0101000020110F00003E8E82F906117041D0A86599223E4EC1,Courtesy Mooring,CBW294,C3CCDF551DF7DDBD,20220610,Transport (Maritime),482,4630
0101000020E610000039955269B1DF6240D6BC6C24F6B040C0,4572,0101000020110F0000CE1EF5F28E07704188C4DC5F651B4EC1,Courtesy Mooring,CHR833,85BE930D2702A7A2,20220715,Transport (Maritime),482,1811
0101000020E6100000A1CE63A135E36240EB6D232D3C0841C0,4437,0101000020110F0000D72C5E818B0A704127FA660EA2CD4EC1,Courtesy Mooring,CPH124,13152D7CDF4A18B9,20220111,Transport (Maritime),482,1827
0101000020E6100000F3979D39FEF26240D7D09181298C40C0,4438,0101000020110F000022A1022FF3177041142ABB51A9D04DC1,Courtesy Mooring,NLM355,4723A7985A01056F,20220111,Transport (Maritime),482,7042
0101000020E6100000E15B4407A9096340B4533FC3AE4040C0,4439,0101000020110F0000C6559E81332B70410A2933E721384DC1,Courtesy Mooring,NML470,E1DD38BD308F81B1,20220111,Transport (Maritime),482,1626
0101000020E6100000E2C5C11726E762400A6FDA40A7E540C0,4440,0101000020110F00000B0125FEE30D704164846D81D6864EC1,Courtesy Mooring,CMH082,0FB9C3AA41D12F92,20220111,Transport (Maritime),482,1733
0101000020E6100000E53ACE3E7CF4624026E55362B18640C0,4575,0101000020110F000047C831A237197041AE51333693C54DC1,Emergency Mooring,NLM358,0A06F346497F73B6,20221007,Transport (Maritime),483,7045
0101000020E6100000BCFBB010C7E76240ACC8889C78EC40C0,4442,0101000020110F0000ADCEE7B46C0E704165286407C7944EC1,Courtesy Mooring,CPJ434,0604C0DC4D564817,20220111,Transport (Maritime),482,1693
0101000020E6100000E03B6A006F0C6340618CAB36F53840C0,4443,0101000020110F0000AAC99F7C8E2D70412D99B83194284DC1,Courtesy Mooring,NML476,8C23DB00CC050E92,20220111,Transport (Maritime),482,1604
0101000020E6100000C2F5F2D57B20634097AE2750D7E53EC0,4444,0101000020110F0000AEEEEFCD953E7041B5E134E54E9D4BC1,Courtesy Mooring,NMC202,5E4F17D15F7A9880,20220111,Transport (Maritime),482,1691
0101000020E610000067AFC5754FF3624096E7F1497B7F40C0,4445,0101000020110F0000284F312D3818704172E99233F7B64DC1,Emergency Mooring,NLM233,A4C35B04322268C5,20220111,Transport (Maritime),483,1481
0101000020E61000002E92DCB584E86240C7EB746BBFEE40C0,4446,0101000020110F0000CF26BBC50D0F7041F3F03E1F6F994EC1,Courtesy Mooring,CMH124,5CA1522AD1C02C50,20220111,Transport (Maritime),482,1612
0101000020E61000004BE9174B7EE8624056265E29CBEC40C0,4451,0101000020110F0000F00A8752080F704105FB3EDD6F954EC1,Courtesy Mooring,CMH118,788766A9D5D5DC3E,20220111,Transport (Maritime),482,1639
0101000020E61000000C9BC0804BE362407C415680DCFF40C0,4452,0101000020110F0000A77FE8149E0A704171D6E84778BC4EC1,Emergency Mooring,CGR257,37AD5F2B5C3E77D5,20220111,Transport (Maritime),483,1563
0101000020E61000008FBCE461A1F262406715AE8E098E40C0,4453,0101000020110F000085901355A4177041AC86A0B876D44DC1,Courtesy Mooring,NLM360,4DC92EFC5BAF5F51,20220111,Transport (Maritime),482,7047
0101000020E6100000F4B9C937DBE662406CF728544A0041C0,4454,0101000020110F00008452C866A40D7041A6C2544E59BD4EC1,Emergency Mooring,CBB260,119527114CD96451,20220325,Transport (Maritime),483,1795
0101000020E6100000E03FFC7B45E462407EA157340E0241C0,4455,0101000020110F000021661464720B70417AC3033FF7C04EC1,Emergency Mooring,CBB409,E1F513C307353335,20220408,Transport (Maritime),483,7068
0101000020E610000004E510F42AE3624062997960ED0741C0,4456,0101000020110F0000C17DF46F820A70416881377C00CD4EC1,Courtesy Mooring,CPH134,3635C30E875A6B9F,20220506,Transport (Maritime),482,7072
0101000020E6100000DFE83D7958E362406C7F014D840941C0,4457,0101000020110F0000133E0019A90A70414AF700E542D04EC1,Courtesy Mooring,CPH133,C404CF7E05FA872D,20220506,Transport (Maritime),482,7069
0101000020E61000002031885353E362402AC026C2860941C0,4458,0101000020110F0000269CDEB9A40A704102132EEF47D04EC1,Courtesy Mooring,CPH082,012215701081C38C,20220506,Transport (Maritime),482,1820
0101000020E6100000370CDF911EE3624079A4347BA00741C0,4459,0101000020110F000018F781EB770A7041E6F584D262CC4EC1,Courtesy Mooring,CPH135,E591CC8F3DB65C59,20220506,Transport (Maritime),482,7070
0101000020E610000002249B4D5AE3624026F1109D780941C0,4460,0101000020110F00004965C8A6AA0A7041031B82ED2AD04EC1,Courtesy Mooring,CPH083,FC24A1B6DEFC2069,20220506,Transport (Maritime),482,1539
0101000020E6100000C4C4F17356E362405C1094A7990941C0,4461,0101000020110F00000DFBA861A70A70412BC63BAF6ED04EC1,Courtesy Mooring,CPH132,65B1994866449B42,20220506,Transport (Maritime),482,7071
